institution_name,prov_terr,record_id,member,url,Program,Credential,Campus,Duration,Description,WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/occupational-therapist-assistant-physiotherapist-assistant/,Occupational Therapist Assistant & Physiotherapist Assistant,Ontario College Diploma,Morningside Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            At Centennial College's Occupational Therapist Assistant & Physiotherapist Assistant (OTA & PTA) program, you'll learn to support people whose ability to function and adapt has been impaired or compromised due to injury, illness, or conditions affecting participation in daily activities.

Through training in this health care diploma program, which will consist of current theoretical knowledge and practical experiences, you'll develop competencies to become a compassionate, client-centred and reflective rehabilitation practitioner who will be prepared with the knowledge and skills to work in the dynamic health care field.

The faculty members of this college health care program are experienced occupational therapists and physiotherapists working in their field of expertise, and will ensure you'll have the educational tools, training and hands-on experience necessary to meet career challenges with enthusiasm, professionalism, and current evidence-based industry knowledge and skills. High academic standards and personal attention are two standout features of this program.

Once you complete the Occupational Therapist Assistant & Physiotherapist Assistant program, you'll have the knowledge, skills and ability to work under supervised practice with registered occupational therapists and physiotherapists to provide rehabilitation services to improve people's quality of life.

Mission 

To facilitate learning and growth of our diverse students into highly skilled, client-centred and reflective rehabilitation practitioners. By providing current theoretical knowledge and practical experiences, students will become compassionate leaders who excel in the dynamic health care field.

Vision 

Improving people's quality of life by training capable health care professionals.

Note: The Occupational Therapist Assistant & Physiotherapist Assistant Diploma Program at Centennial College has been accredited by the Occupational Therapist Assistant and Physiotherapist Assistant Education Accreditation Program (OTA & PTA EAP) in collaboration with Physiotherapy Education Accreditation Canada (PEAC) and the Canadian Association of Occupational Therapists (CAOT). The status of Accreditation was granted to the program on November 30, 2019 for the period until November 30, 2025.

Occupational Therapist Assistant and Physiotherapist Assistant Education Accreditation Program, Suite 26, 509 Commissioners Road West, London, Ontario, N6J 1Y5, (226) 636-0632, www.otapta.ca

Program Highlights

Additional areas of instruction and development will include respect and caring for the uniqueness of individuals, effective communication, critical thinking and decision-making.
	You'll participate in several fieldwork experiences that will provide opportunities for the supervised application of skills in clinical settings with a range of client populations. The facilities at which you'll be able to complete placement vary, and when combined, offer diverse experiences in both occupational therapy and physiotherapy disciplines.
	The diversity of your placements will allow you to experience what your career can entail and help you to discover your areas of interest.
As a graduate of the OTA & PTA program, you'll achieve vocational learning outcomes by demonstrating the ability to:

Appropriately and effectively communicate through verbal, nonverbal, written and electronic means with clients, their families, significant others, occupational therapists, physiotherapists and other health care providers;
	Participate in the effective functioning of interprofessional health care teams;
	Establish, develop, maintain and bring closure to client-centred therapeutic relationships;
	Ensure personal safety and contribute to the safety of others within the role of the therapist assistant;
	Competently practice in a legal, ethical and professional manner within the role of the therapist assistant;
	Document and complete client records in a thorough, objective and accurate manner;
	Develop and implement strategies to maintain, improve and promote professional competence;
	Effectively perform through the application of relevant knowledge of health sciences, psycho-sociological sciences and health conditions;
	Perform functions common to both physiotherapy and occupational therapy practices that contribute to the development, implementation and modification of intervention/treatment plans under the supervision of, and in collaboration with, the occupational therapist or physiotherapist;
	Enable the clients' occupational performance and optimal function by contributing to the development, implementation and modification of intervention/treatment plans under the supervision of, and in collaboration with, the occupational therapist and physiotherapist, respectively.
Global Citizenship, Education and Inclusion Portfolio

You'll be required to participate in the development of a portfolio, which will be a reflection of learning and growth as an OTA & PTA student and your achievements throughout the program. You'll document your engagement with the College's signature Global Citizenship and Equity (GC&E) competencies. For more information on GC&E, the GC&E portfolio and the available supports, please visit www.centennialcollege.ca/citizenshipandequity.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/office-administration-executive/,Office Administration – Executive,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Administrative professionals are the backbone of the modern office environment. From productivity and software expertise to managing complex projects, administrative professionals are valued and indispensable business generalists. 

Centennial College’s Office Administration - Executive program will prepare you, in just two years, to execute a range of duties performed by executive assistants who work with upper level management in today's technologically advanced workplaces.

Through simulated class lessons and a two-day-per-week field placement in the final semester (with companies such as KPMG, Bombardier and non-profit organizations), you'll gain practical experience. 

You'll also develop essential office and business skills in: 

Office productivity software (Microsoft/Apple/Google Suite)
	Office technology fundamentals and support
	Business writing
	Marketing fundamentals
	Social media and online communications
	Presentation and business correspondence
	Conference planning
	Meeting planning and minute-taking
	Project management
	Accounting fundamentals
	Collaboration and leadership
Members of executive teams and senior management depend on graduates of this business diploma program to demonstrate exceptional technical and communication skills.

 



To support your learning, this program requires you to have access to a mobile computing device that meets minimum hardware requirements.

Please visit the BringIT page for more information on the requirements for your program.
                        ",Field Placement
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/office-administration-general/,Office Administration – General,Ontario College Certificate,Progress Campus,1 year/ 2 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Centennial College's Office Administration – General program will offer you the administrative support knowledge to succeed in today's office environment.

While you gain a wide range of administrative skills, you'll also polish your communication and human relations techniques. In small classes, experienced professors will lead you through The Business School offering, which will employ practical application of topics such as:

Word processing
	Document production
	Office procedures
	Computer applications
	Transcription
	Communications
	Cloud computing
The resulting Office Administration - General program credential will ensure you're career-ready for a variety of administrative assistant positions.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/office-administration-health-services/,Office Administration – Health Services,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Please note:  Office Administration – Health Services is also offered online.

If the idea of assisting doctors, contributing to the health care system and working in today’s dynamic medical environments appeals to you, join the action by attending the Office Administration – Health Services program at Centennial College.

A well-run and efficient office within a medical practice, clinic or other health care setting is vital to the success of the practice and to the quality of health care it provides. As an Office Administration graduate in the health care sector, you'll be equipped with the organizational and clinical support skills to ensure patients receive the highest quality of care and service.

Faculty in the Office Administration – Health Services program are experienced individuals who guide you through industry-related training that will not only teach you specialized skills required to be part of a health care team but also core competencies transferable across all industries.

The Office Administration – Health Services program will help you develop essential health care support skills such as:

Medical terminology
	Anatomy for health administration
	Medical transcription
	Medical office procedures
	Electronic health record management
	Computerized OHIP billing
	Diagnostic and lab procedures
A two-day-per-week work placement at some of Toronto’s prestigious hospitals and health care clinics will allow you to put those skills to use in real-life experiences before you graduate.
                        ",Field Placement
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/office-administration-legal/,Office Administration – Legal,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            In the Office Administration - Legal program at Centennial College, you'll see the legal system unfold before your eyes.

This college business diploma program's courses will not only allow you to develop core office administration skills but will also focus on:

Legal office environments;
	Building an understanding of current issues in Canadian law;
	Specialized areas of practice such as civil litigation, family law, real estate, wills and estate;
	The use of specialized legal office software, with an emphasis on computer-generated document production and word processing.
To round out the Office Administration - Legal training, in the final term you'll complete a two-day-per-week field placement during which you'll have the opportunity to apply specific legal office administration skills. Among these skills will be preparation of legal documents using word processing, legal terminology, and office procedures used in law firms or corporate legal departments.

The field placement will be organized and supervised by program faculty members and College staff, who will work closely with you to help you find a placement well suited to your needs. While the placement will be unpaid, it will provide valuable resume enhancement experience.

Please note: Upon graduation from the Office Administration - Legal program, you'll have the option to advance your education by seamlessly transferring into The Business School's Law Clerk program (#2804).
                        ",Field Placement
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/paralegal/,Paralegal,Ontario College Graduate Certificate,Progress Campus,1 year/ 3 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Access to justice requires well-trained and licensed paralegals to fill the growing demand for affordable services in the legal profession. Centennial College’s Paralegal program will prepare you to excel in the field through strong theoretical and practical courses.

The Law Society of Ontario accredits Centennial’s one-year (three-semester) undertaking. This graduate certificate program will make you eligible, upon successful completion of all requirements, to write the Law Society’s Paralegal licensing examination — enabling you to practice as a licensed paralegal in Ontario. Licensed paralegals may represent clients in areas such as summary conviction criminal offences, traffic violations, provincial and municipal offences, tribunals and the Ontario Small Claims Courts. 

Throughout your studies in the Paralegal program, you'll gain solid knowledge of Canadian law, concentrating on subject areas within the permitted scope of paralegal practice. In addition to dedicated academic lectures, practice management and mock trials, there will be a two-day-per-week work placement in the third semester. It will total 196 hours of hands-on training in established law and paralegal firms. Centennial’s experiential learning will exceed the requirements of the Law Society and assist in preparing you to enter the field, not only with practice experience but also with the chance to network within the industry.

As a Centennial Paralegal graduate, you'll be well prepared to write your licensing examination and become an integral part of the legal system.
                        ",Field Placement
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/paralegal-court-and-tribunal-agent/,Paralegal - Court and Tribunal Agent,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Paralegal- Court and Tribunal Agent diploma program is intended to provide students with the training required to become licensed paralegals in Ontario pursuant to the requirements of the Law Society Act. Upon completion of this program, students will gain theoretical knowledge and practical experience in the areas of law in which licensed paralegals may practice. The program emphasizes the development of written and oral advocacy skills in all areas of authorized paralegal practice,  ethics and practice management. In semester four, classroom instruction is enhanced by a field placement in a law-related setting.
                        ",Field Placement
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/paramedic/,Paramedic,Ontario College Diploma,Morningside Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Centennial College's Paramedic program takes pride in its exceptional standards, high-quality graduates and high employment rates.

You'll spend two years in Paramedic courses that will cover emergency, medical, trauma and psychological situations through hands-on training in state-of-the-art lab facilities at the College's Morningside campus. Besides physical care, you'll also learn to provide support to people in crisis, drawing on a unique combination of analytical and professional therapeutic skills. Your career advantage will be furthered by the fact that paramedics who actively work in the field teach the courses.

Once you complete the Paramedic program, you'll be eligible and well prepared to take the Ministry of Health exam for Advanced Emergency Medical Care Assistant (A-EMCA). Graduates have consistently scored above the provincial average on the A-EMCA certification exam. Because ministry regulations require this certification for employment as a paramedic in Ontario, Paramedic graduates enjoy an excellent reputation in the field.

Program Highlights

You'll receive an equal balance of classroom and practical learning.
	Labs at Morningside campus include advanced simulation facilities where you'll partake in mock disaster exercises.
	A variety of Paramedic program experiences will develop your expertise and enhance your confidence. Strong community partnerships, meanwhile, will ensure you have exceptional real-life experiences.
	Instructors are leaders in the EMS community (certified and active advanced care paramedics) with more than 30 years teaching experience. They come from a variety of emergency medical services and backgrounds, which will add to the richness of your learning experience.
	The Paramedic program will offer extensive on-the-job learning with working professionals in emergency, medical trauma and psychological situations. Field placements will take place with leading emergency medical services. Clinical placements, meanwhile, will occur in a variety of hospitals including trauma centres.
	There will be opportunities for international exchange.
	The diploma with which you'll graduate reflects high standards of learning.
As a Paramedic program graduate, you'll have the know-how to demonstrate the ability to:

Effectively and appropriately communicate and interact with patients and others;
	Assess patients using relevant theory and practices;
	Establish patients' treatment and transport priorities based on assessment findings;
	Implement preventive and therapeutic patient management strategies to maintain and promote patients' well-being;
	Integrate and perform delegated controlled medical acts in simulated, clinical and field settings;
	Evaluate, in an ongoing manner, the effectiveness of patient management strategies and adapt or change strategies to provide optimal care for patients;
	Ensure the operational safety and preparedness of an ambulance and its equipment.
Please note: This program is also offered as a joint degree program with the University of Toronto Scarborough (UTSC). Please visit, UTSC.utoronto.ca and select Joint Programs.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/performing-arts-fundamentals/,Performing Arts Fundamentals,Ontario College Certificate,Story Arts Centre,1 year/ 2 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Centennial College's Performing Arts Fundamentals program will provide you with the foundation to explore a wide range of career opportunities in the performing arts. You'll develop core skills in music, theatre and dance, but can customize your program experience through advanced elective courses and express your talents in collaborative, multidisciplinary performance projects. You'll also attend shows and network with leading industry professionals throughout Toronto's cultural hub and will leave the program with a personalized, professional video portfolio to help launch your career or explore additional performing arts education options.

As a graduate of this arts certificate program, you'll have the opportunity for direct entry into Centennial College's School of Communications, Media, Arts and Design programs such as: Dance Performance (two-year diploma), Music Industry Arts and Performance (three-year advanced diploma) or Theatre Arts and Performance (three-year advanced diploma). Minimum grade requirements will apply. 

Program Highlights

Studio courses will be offered in all three core disciplines: music, theatre and dance.
	Specialized elective courses will allow you to either focus your training or broaden your horizons by trying something new.
	In interdisciplinary ensemble classes, you'll collaborate with your peers to create, remix or produce original multidisciplinary performances.
	Opportunities will exist to attend shows throughout the Greater Toronto Area, network with leading artists and producers, and create your own critiques on a video blog.
	You'll benefit from personalized professional coaching on audition skills, resume writing, career management and financing.
	You'll graduate with a professional headshot and show reel for your personal portfolio.
",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/personal-support-worker/,Personal Support Worker,Ontario College Certificate,Morningside Campus,1 year/ 2 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Personal Support Worker program will prepare you with the knowledge and skills to provide compassionate care when assisting patients, clients and residents with broad-spectrum conditions and health care needs. Your help will enable them to lead active and fulfilling lives in the community and institutions, both here and abroad.

The Personal Support Worker courses will focus on the full range of home and health-related services required by individuals with physical disabilities, cognitive impairments, and chronic and acute illnesses. The skills and knowledge you receive will give you the flexibility to adapt to a variety of settings such as hospitals, homes, schools, community residential agencies, and long-term or chronic care facilities.

During your time in the Personal Support Worker program you'll learn through a hands-on approach facilitated by hospital and community health care-experienced faculty members. Additionally, clinical and community setting learning opportunities will allow you to offer direct care to patients, clients and residents. You'll gain experience caring for persons across their lifespan and learn to effectively communicate and collaborate with members of an interprofessional health care team.

The training you receive can open doors through Centennial's Bridging for Personal Support Worker to Practical Nursing Program.

Program Highlights

This Personal Support Worker program reflects the latest practices and policies in the field.
	You'll spend 14 weeks gaining extensive practical experience by working with teams in hospitals, long-term care institutions and the community. Many students have been offered employment in the agencies in which they completed their placements.
	With one instructor to each small group of clinical placement students, you'll have the support necessary to learn, grow and practice your newly acquired skills.
	Faculty members are experienced, caring and supportive.
	Community agencies and clinical settings recognize the certificate you'll earn.
In accordance with the Ministry of Training, Colleges and Universities (2014) program standards, once you complete the Personal Support Worker program, you'll have the ability to:

Work within the personal support worker role and participate as a member of the interprofessional care/service team and maintain collaborative working relationships in the provision of supportive care in the community, retirement homes, long-term care homes and/or hospital care settings in accordance with all applicable legislation as well as your employer's job description, policies, procedures and guidelines;
	Act responsibly and be accountable for your actions while recognizing the boundaries of knowledge and skills within the personal support worker role that require collaboration with the individuals, families, supervisors and/or other members of the interprofessional care/service team;
	Provide person-centred and person-directed care that's based on ethical principles, sensitive to personal values and family values, beliefs and needs, and which follows the direction of the plan of care or service plan;
	Establish and maintain helping relationships with individuals and their families reflecting open communication, professional boundaries and employer's policies, and adhering to confidentiality and privacy legislation;
	Identify relevant client information using basic assessment and communication skills and report and document findings in accordance with the requirements of employer policies and procedures and all applicable legislation;
	Promote and maintain a safe and comfortable environment for individuals, their families, self and others, including the implementation of infection prevention, control measures and emergency first aid procedures that are in keeping with the plan of care/service plan, employer policies and procedures, and all applicable legislation;
	Assist individuals across their lifespan with routine activities of daily living by applying basic knowledge of growth and development, common alterations in functioning, disease prevention, health promotion and maintenance, rehabilitation and restorative care;
	Assist individuals with medication, keeping with the direction of the plan of care or service plan, under the direction and monitoring of a regulated health professional or most accountable person and in accordance with all applicable legislation and employer's policies;
	Assist with household management tasks and instrumental activities of daily living in accordance with the plan of care or service plan, considering the preferences, comfort and safety of patients, clients, residents, families and significant others;
	Assist individuals who are caring for dependent individuals, considering client and family choices, professional boundaries and the direction of the plan of care or service plan;
	Identify and report situations of neglect, potential, alleged or witnessed/actual incidents of abuse, and respond in accordance with all applicable legislation and employer's policies and procedures;
	Assist in the provision of culturally relevant palliative and end-of-life care to patients, clients and residents experiencing a life-threatening illness and to their families and significant others, from diagnosis through death and bereavement, in accordance with personal decisions and the plan of care/service plan;
	Use identified approaches and best practices to support positive strategies and safe responses for people experiencing cognitive impairment, mental health challenges and/or responsive behaviours.
",PSW Clinical Practice
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/pharmacy-technician/,Pharmacy Technician,Ontario College Diploma,Morningside Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Centennial College's Pharmacy Technician program offers a dynamic curriculum based on the National Association of Pharmacy Regulatory Authorities (NAPRA) competencies.

The learner-centred environment fostered in this pharmacy diploma program will allow you to gain the scope of skills needed for the profession, including:

Receiving, ordering and managing inventory;
	Preparing, dispensing and compounding medications;
	Interacting with patients and a variety of health care providers;
	Assisting in the provision of pharmaceutical care and pharmacy services.
This School of Community and Health Studies program will also focus on inspiring you to embrace the philosophy of lifelong learning by pursuing the Regulated Pharmacy Technician designation. To practice as a pharmacy technician in Ontario, you'll be required to complete the Pharmacy Examining Board of Canada exam and register with the Ontario College of Pharmacists according to its licensing requirements.

Pharmacy technicians are considered valued and essential members of Ontario's interprofessional health care team.

Mission Statement

Educating students for career success as registered pharmacy technicians (RPhT).

Vision Statement

To inspire students to pursue the RPhT designation and embrace the philosophy of lifelong learning.

Goal Statement

To promote learning, professionalism and development through excellence in education, supporting licensure and employment.

Program Highlights

You'll enjoy a mix of classroom and hands-on practical laboratory experiences at Centennial's Morningside Campus, which features three state-of-the-art labs that include community dispensing, institution/long-term care and sterile preparations.
	This Pharmacy Technician program will help you to gain knowledge of pharmacology as well as aseptic technique, pharmaceutical calculations, compounding, inventory control, and community and institution dispensing skills.
	You'll have the opportunity for three work experience placements. The program's field placement partners help it to ensure CCAPP standards and pharmacy competencies are met by providing opportunities through which you'll attain a minimum of 160 hours in each hospital/institutional and community pharmacy setting.
	Faculty members are experts with experience in all areas of the pharmaceutical industry. They include Fabiola Takla, program coordinator/professor, BSc RPhT; Kathryn Herman, professor, RPhT; Julee Joseph, professor, RPhT; Aldo Gatti, BSc Pharm, licensed pharmacist professor; Cindy Xinying Teng, professor, BSc RPhT.
	The Pharmacy Technician program employs approximately 10 part-time faculty members with expertise in their area of teaching who have RPhT or BSc Pharm designations. Among them are Elizabeth D’Addetta, professor, RPhT; Sayada Ahmed, professor RPhT; Christa Asselstine, professor, BBA (hons) RPhT; Michelle Lee, professor, BSc RPhT; Nicole Thomson, professor, BSc RPhT; Rosamaria Torchia, professor, RPhT; Brian Lam, professor RPhT; Kristoffer Ilagan, professor, RPhT; and Lolita Makund, professor, RPhT.
As a Pharmacy Technician graduate, you'll have the ability to:

Effectively communicate with patients, pharmacists, colleagues and health care providers within the scope of the profession;
	Receive and prioritize written prescriptions and verbal requests, and accurately dispense pharmaceutical products in compliance with legislation and established standards, policies and procedures;
	Release pharmaceutical products in compliance with legislation and established standards, policies and procedures.
Global Citizenship, Education and Inclusion Portfolio

You'll develop a portfolio documenting your engagement with the College's signature Global Citizenship and Equity competencies (GC&E). For more information on GC&E, the GC&E portfolio and the available supports, please visit www.centennialcollege.ca/citizenshipandequity.

Please note:

Due to the challenging nature of this profession, applicants should have the strong critical thinking, mathematical and English communication skills, and a commitment to self-directed thinking.
	The Canadian Council for Accreditation of Pharmacy Programs has awarded Centennial College's Pharmacy Technician program accreditation status for a five-year term (January 1, 2019, to December 31, 2023).
",Community Pharmacy Placement 1 AND Final Pharmacy Placement
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/photography/,Photography,Ontario College Diploma,Story Arts Centre,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Whether your dream is to capture that definitive portrait, to have your photos grace the pages of a leading fashion magazine or to take photos for the world’s leading brands, Centennial College's two-year Photography program will help you achieve your goals. 

In this hands-on photography diploma program, you'll be capturing images from day one and learning the technology, techniques and business theory for a lasting career as a professional photographer. 

This photography program will prepare you for the aesthetic and technical demands that come with working in studio or on location to produce captivating images that tell a story. Over two years, you'll progressively build the skills to compete in the commercial photography industry, and learn what it takes to grow your brand and create stunning images for a variety of clients. 

Through your participation in the Story Arts Image Xchange, a real-world stock agency and incubator for emerging photographers and creative content creators, and the many scenarios that will allow you to collaborate with students and faculty in other programs, you'll have many opportunities to get your work published. You'll also be able to put your skills to work in a professional setting during a seven-week field placement.

When you complete the Photography program, you'll have the skills to operate your own photography business or find employment in related occupations such as fine art printing, advertising, publishing, graphic design, and gallery and studio management.

Program Highlights

You'll attend classes at the Story Arts Centre, which houses Centennial’s School of Communications Media, Arts and Design, is located close to downtown Toronto and provides unlimited photographic opportunities.
	Opportunities will exist to showcase your work in our Corridor Gallery and galleries around the city.
	You'll participate in STORYWORKS, a unique and valuable course during which you'll work for real clients during your studies.
 



To support your learning, this program requires you to have access to a mobile computing device that meets minimum hardware requirements.

Please visit the BringIT page for more information on the requirements for your program.
                        ",Field Placement
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/police-foundations/,Police Foundations,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Centennial College's Police Foundations program is geared towards those who have an interest in police, security and investigation-related occupations in both the public and private sectors.

In this two-year joint diploma program, you'll take Police Foundations courses in the School of Community and Health Studies that will cover:

Current laws
	Investigative techniques
	Conflict resolution techniques
	Criminal proceedings
	Community policing principles
The time you'll spend in the Police Foundations courses will result in the ability to communicate efficiently, act as a problem-solver, work effectively in teams and help people in the community.

Program Highlights

The Police Foundations program will consist of intense training, equivalent to a paramilitary environment, which will help you to develop discipline and deportment.
	Courses will be based on real-life experiences and case studies that incorporate a fundamental perspective on life.
Once you complete your Police Foundations courses, you'll be able to:

Document, prepare and assist in the presentation of court cases in compliance with criminal and provincial law, rules of evidence, and the Charter of Rights and Freedoms;
	Assess the use of police powers;
	Initiate, promote and facilitate partnerships to meet community policing and security needs;
	Assess the relationship of policing services to other participants in the criminal justice system and other community service agencies;
	Make sound decisions based on an evaluation of situations;
	Cope with stress and optimize physical fitness and wellness;
	Apply fundamental concepts of political science, law, and legislative policy making and public administration to the provision of police services;
	Assess information-gathering skills used in basic investigative techniques;
	Assess crisis intervention strategies;
	Develop strategies to assist victims of crime.
",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/practical-nursing/,Practical Nursing,Ontario College Diploma,Morningside Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Practical Nursing program at Centennial College will offer you the in-depth knowledge, skills and judgement required in today's complex health care environment.

Curriculum in this Practical Nursing program is based on the:

College of Nurses of Ontario (CNO) Practice Standards and Guidelines
	CNO Entry-to-Practice Competencies for Registered Practical Nurses (updated 2014)
	Practical Nursing Program Standard for Ontario Practical Nursing Programs (Ministry of Advanced Education and Skills Development)
The offering also meets competencies that will reflect the evolving and expanding role of the practical nurse as provided by the Nursing Act and the Regulated Health Professions Act (RHPA). These competencies will include learning to provide safe, competent and ethical care using resources and technologies for an increasingly complex client population. The Practical Nursing program will also serve as preparation to practice autonomously in a variety of settings.

Program Highlights

Practical Nursing program faculty members have extensive clinical and in-classroom teaching expertise.
	Classroom instruction will be supplemented by independent study, multimedia support and ongoing clinical experience.
	Some courses in the program will be delivered through a combination of classroom and online instruction (blended courses).
	Small group instruction in clinical and laboratory settings will utilize the latest technology, such as computerized simulation.
	The School of Community and Health Studies' nursing lab recreates an actual hospital floor, complete with nursing stations and operating room facilities.
	You'll gain the edge over the competition by working within the advanced clinical simulation facilities and using highly realistic computerized ""patients"".
	The program will allow you to immerse yourself in the nursing field through a variety of acute, rehabilitation and long-term care agencies with industry-leading health care providers.
	Centennial College's Practical Nursing graduates consistently achieve an exceptional pass rate on the Canadian Practical Nurse Registration Exam (CPNRE).
Upon completion of the program, graduates have reliably demonstrated the ability to:

Therapeutically communicate with clients and members of the health care team;
	Assess clients across the life span in a systematic and holistic manner;
	Plan safe and competent nursing care based on a thorough analysis of available data and evidence-informed practice guidelines;
	Select and perform nursing interventions using clinical judgment in collaboration with the client and, where appropriate, the health care team, that promote health and well-being, prevent disease and injury, maintain and/or restore health, promote rehabilitation, and/or provide palliation;
	Evaluate the outcomes resulting from all interventions in the nurse-client interaction and modify the plan of care as required;
	Act equitably and justly with clients and members of the health care team;
	Adapt to a variety of health care settings using different leadership skills and styles as appropriate to each setting;
	Contribute to creating a healthy and safe work environment in a variety of health care settings;
	Practice in a self-regulated, professional and ethical manner, complying with relevant legislation and with the standards of both the regulatory body and the practice setting to provide safe and competent client care.
Please note: The Practical Nurse Diploma program at Centennial College is currently approved (Category 2) by the College of Nurses of Ontario. Current graduates from this program are eligible to apply for registration as registered practical nurses in Ontario.
                        ",WIL
